location,property_type,room_type,accommodates,bedrooms,has_wifi,has_ac,optimal_price_median,optimal_price_75
Brooklyn,Entire house,Entire place,12,4.0,Yes,Yes,200.9609779061397,200.9609779061397
Brooklyn,Entire house,Entire place,12,5.0,Yes,Yes,342.05383395944,342.05383395944
Brooklyn,Entire house,Entire place,13,7.0,Yes,Yes,4603.56672404383,4603.56672404383
Brooklyn,Entire house,Entire place,14,4.0,Yes,Yes,286.19074974474205,286.19074974474205
Brooklyn,Entire house,Entire place,14,5.0,Yes,Yes,867.9497220240822,867.9497220240822
Brooklyn,Entire house,Entire place,14,6.0,Yes,Yes,241.1878692658113,241.1878692658113
Brooklyn,Entire house,Entire place,16,3.0,Yes,Yes,671.8458994006103,1649.5480899392935
Brooklyn,Entire house,Entire place,16,5.0,Yes,Yes,1026.4023721839328,1251.5793631577503
Brooklyn,Entire house,Entire place,16,6.0,Yes,Yes,451.4132189752976,451.4132189752976
Brooklyn,Entire house,Entire place,16,7.0,Yes,Yes,1057.6541979510002,1057.6541979510002
Brooklyn,Entire house,Entire place,16,14.0,Yes,Yes,1520.455077960122,1520.455077960122
Brooklyn,Entire loft,Entire place,2,1.0,Yes,Yes,139.7754179423014,198.3593890320508
Brooklyn,Entire loft,Entire place,2,2.0,Yes,No,154.2335573105695,154.2335573105695
Brooklyn,Entire loft,Entire place,2,2.0,Yes,Yes,146.99886772705503,212.340296461946
Brooklyn,Entire loft,Entire place,3,1.0,Yes,No,234.11430028893312,234.11430028893312
Brooklyn,Entire loft,Entire place,3,1.0,Yes,Yes,130.90963603271365,173.05873840234577
Brooklyn,Entire loft,Entire place,4,1.0,Yes,Yes,123.533811576683,171.65081304321234
Brooklyn,Entire loft,Entire place,4,2.0,Yes,Yes,175.32578710840542,217.65574288953468
Brooklyn,Entire loft,Entire place,4,3.0,Yes,Yes,164.4998837650393,164.4998837650393
Brooklyn,Entire loft,Entire place,5,1.0,Yes,Yes,134.1113433890976,198.34393009610332
Brooklyn,Entire loft,Entire place,5,2.0,Yes,Yes,192.1011755281144,209.6881657129045
Brooklyn,Entire loft,Entire place,5,3.0,Yes,Yes,125.56600498306378,246.115763294684
Brooklyn,Entire loft,Entire place,6,1.0,Yes,Yes,137.07381667957682,137.07381667957682
Brooklyn,Entire loft,Entire place,6,2.0,Yes,No,101.26122950024764,101.26122950024764
Brooklyn,Entire loft,Entire place,6,2.0,Yes,Yes,212.0298952128083,259.3964003599543
Brooklyn,Entire loft,Entire place,6,3.0,Yes,Yes,439.3880336073288,453.6965378392295
Brooklyn,Entire loft,Entire place,6,4.0,Yes,Yes,208.8894814870911,208.8894814870911
Brooklyn,Entire loft,Entire place,7,2.0,Yes,Yes,137.88817380732837,189.0685858002012
Brooklyn,Entire loft,Entire place,8,2.0,Yes,Yes,151.37320737596468,151.37320737596468
Brooklyn,Entire loft,Entire place,16,1.0,Yes,Yes,414.0731052380663,414.0731052380663
Brooklyn,Entire serviced apartment,Entire place,4,1.0,Yes,Yes,108.24936672863228,152.12219171018307
Brooklyn,Entire serviced apartment,Entire place,4,2.0,Yes,Yes,138.9235342148151,149.20893498263217
Brooklyn,Entire serviced apartment,Entire place,5,1.0,Yes,Yes,121.58606405744209,121.58606405744209
Brooklyn,Entire serviced apartment,Entire place,5,2.0,Yes,Yes,122.18716922877312,122.2293142000927
Brooklyn,Entire serviced apartment,Entire place,6,2.0,Yes,Yes,138.82658551582887,138.95891381519948
Brooklyn,Entire townhouse,Entire place,1,1.0,Yes,Yes,99.85289448561912,99.85289448561912
Brooklyn,Entire townhouse,Entire place,2,1.0,Yes,No,128.40141043334452,136.38456489459043
Brooklyn,Entire townhouse,Entire place,2,1.0,Yes,Yes,97.9433729990049,142.25413770799742
Brooklyn,Entire townhouse,Entire place,2,2.0,Yes,Yes,98.9151510047695,101.47580178967944
Brooklyn,Entire townhouse,Entire place,2,4.0,Yes,Yes,97.78992542119072,97.78992542119072
Brooklyn,Entire townhouse,Entire place,3,1.0,Yes,No,102.82120556137052,112.42124617084822
Brooklyn,Entire townhouse,Entire place,3,1.0,Yes,Yes,160.6005213573985,245.89201196755727
Brooklyn,Entire townhouse,Entire place,3,2.0,Yes,Yes,131.62749208124367,226.6552543211041
Brooklyn,Entire townhouse,Entire place,3,4.0,Yes,Yes,435.7777569479527,435.7777569479527
Brooklyn,Entire townhouse,Entire place,4,1.0,Yes,No,108.68263392101572,117.71869184946551
Brooklyn,Entire townhouse,Entire place,4,1.0,Yes,Yes,117.86220865568444,179.85324403751355
Brooklyn,Entire townhouse,Entire place,4,2.0,Yes,Yes,160.72659977685953,203.0843103779804
Brooklyn,Entire townhouse,Entire place,4,3.0,Yes,Yes,107.81832040115312,107.81832040115312
Brooklyn,Entire townhouse,Entire place,4,4.0,Yes,Yes,116.553195132301,116.553195132301
Brooklyn,Entire townhouse,Entire place,5,1.0,Yes,Yes,78.94362567532824,79.15184367680473
Brooklyn,Entire townhouse,Entire place,5,2.0,Yes,Yes,131.20077318992804,160.5853156137512
Brooklyn,Entire townhouse,Entire place,5,3.0,Yes,No,137.87118805324724,144.4690126416872
Brooklyn,Entire townhouse,Entire place,5,3.0,Yes,Yes,213.7705818083989,283.49760734299906
Brooklyn,Entire townhouse,Entire place,5,4.0,Yes,Yes,349.10459093196846,349.10459093196846
Brooklyn,Entire townhouse,Entire place,5,5.0,Yes,Yes,213.1516725672249,213.1516725672249
Brooklyn,Entire townhouse,Entire place,6,1.0,Yes,Yes,324.49763661236096,456.3441648127426
Brooklyn,Entire townhouse,Entire place,6,2.0,Yes,No,102.27625375858024,111.7875976808034
Brooklyn,Entire townhouse,Entire place,6,2.0,Yes,Yes,161.1190726072636,180.90918230227047
Brooklyn,Entire townhouse,Entire place,6,3.0,Yes,No,446.6953436372989,446.6953436372989
Brooklyn,Entire townhouse,Entire place,6,3.0,Yes,Yes,256.6973637864497,313.91536019438945
Brooklyn,Entire townhouse,Entire place,6,4.0,Yes,Yes,485.4929586151399,654.5223730498184
Brooklyn,Entire townhouse,Entire place,6,5.0,Yes,No,403.728330212699,403.728330212699
Brooklyn,Entire townhouse,Entire place,6,5.0,Yes,Yes,456.335853477892,481.44876372990166
Brooklyn,Entire townhouse,Entire place,7,3.0,Yes,Yes,413.5854827179263,562.2078859881112
Brooklyn,Entire townhouse,Entire place,8,3.0,Yes,No,171.54976496272755,171.54976496272755
Brooklyn,Entire townhouse,Entire place,8,3.0,Yes,Yes,309.7683959295552,401.13704847557045
Brooklyn,Entire townhouse,Entire place,8,4.0,Yes,Yes,483.72296368762727,484.79938416013925
Brooklyn,Entire townhouse,Entire place,8,5.0,Yes,Yes,405.8196273384582,405.8196273384582
Brooklyn,Entire townhouse,Entire place,9,3.0,Yes,Yes,108.98219084743592,108.98219084743592
Brooklyn,Entire townhouse,Entire place,9,5.0,Yes,Yes,333.5504164737139,333.5504164737139
Brooklyn,Entire townhouse,Entire place,10,3.0,Yes,Yes,335.2095823453348,465.9310078211928
Brooklyn,Entire townhouse,Entire place,10,4.0,Yes,Yes,573.4492161537247,639.4358461839986
Brooklyn,Entire townhouse,Entire place,10,5.0,Yes,Yes,397.785286634398,568.5891942358776
Brooklyn,Entire townhouse,Entire place,12,2.0,Yes,Yes,200.13197190986105,200.13197190986105
Brooklyn,Entire townhouse,Entire place,12,3.0,Yes,Yes,244.9358819233455,340.4934987785732
Brooklyn,Entire townhouse,Entire place,12,4.0,Yes,Yes,380.0996875702933,380.0996875702933
Brooklyn,Entire townhouse,Entire place,12,5.0,Yes,Yes,438.2939384184812,438.2939384184812
Brooklyn,Entire townhouse,Entire place,13,3.0,Yes,Yes,84.59347286818794,84.59347286818794
Brooklyn,Entire townhouse,Entire place,14,5.0,Yes,Yes,1016.5605127353126,1016.5605127353126
Brooklyn,Entire townhouse,Entire place,16,1.0,Yes,Yes,771.3994938054317,771.3994938054317
Brooklyn,Entire townhouse,Entire place,16,3.0,Yes,Yes,860.5386588531409,860.5386588531409
Brooklyn,Entire townhouse,Entire place,16,4.0,Yes,Yes,3961.428452032803,3961.428452032803
Brooklyn,Entire townhouse,Entire place,16,7.0,Yes,Yes,1442.8582408966984,1442.8582408966984
Brooklyn,Private room in apartment,Private room,1,1.0,No,No,53.934067398954085,55.20099906443803
Brooklyn,Private room in apartment,Private room,1,1.0,No,Yes,33.196876185994626,33.196876185994626
Brooklyn,Private room in apartment,Private room,1,1.0,Yes,No,40.7008135099421,50.10102444530047
Brooklyn,Private room in apartment,Private room,1,1.0,Yes,Yes,44.88228261312304,60.0818996783828
Brooklyn,Private room in apartment,Private room,1,2.0,Yes,No,101.90625289199198,101.90625289199198
Brooklyn,Private room in apartment,Private room,1,2.0,Yes,Yes,59.55517705125491,61.269201393424126
Brooklyn,Private room in apartment,Private room,1,3.0,Yes,Yes,30.57456615297682,30.57456615297682
Brooklyn,Private room in apartment,Private room,1,4.0,Yes,Yes,36.40482827768664,36.40482827768664
Brooklyn,Private room in apartment,Private room,2,1.0,No,No,60.42199074154116,62.77728542035125
Brooklyn,Private room in apartment,Private room,2,1.0,No,Yes,65.04557488101177,85.83078131397981
Brooklyn,Private room in apartment,Private room,2,1.0,Yes,No,50.02116023823933,66.4519443095881
Brooklyn,Private room in apartment,Private room,2,1.0,Yes,Yes,51.5631135907112,68.12279760721334
Brooklyn,Private room in apartment,Private room,2,2.0,Yes,No,70.1221880417371,70.44757259490953
Brooklyn,Private room in apartment,Private room,2,2.0,Yes,Yes,58.32311826148979,60.11835347854155
Brooklyn,Private room in apartment,Private room,2,3.0,Yes,Yes,69.05278106255575,82.54218836661944
Brooklyn,Private room in apartment,Private room,3,1.0,No,Yes,41.149506522926494,41.149506522926494
Brooklyn,Private room in apartment,Private room,3,1.0,Yes,No,64.36559027893337,73.06762125972838
Brooklyn,Private room in apartment,Private room,3,1.0,Yes,Yes,51.04828137557317,67.52300477991739
Brooklyn,Private room in apartment,Private room,3,2.0,Yes,Yes,108.37463724590336,118.34758825799943
Brooklyn,Private room in apartment,Private room,3,3.0,Yes,No,34.88118923956577,34.88118923956577
Brooklyn,Private room in apartment,Private room,4,1.0,No,Yes,152.16282327745756,152.16282327745756
Brooklyn,Private room in apartment,Private room,4,1.0,Yes,No,110.74216792582472,113.2966698502251
Brooklyn,Private room in apartment,Private room,4,1.0,Yes,Yes,58.94424566604296,78.67888814053855
Brooklyn,Private room in apartment,Private room,4,2.0,Yes,No,111.70359367641296,120.0788377051859
Brooklyn,Private room in apartment,Private room,4,2.0,Yes,Yes,142.18768594623958,195.7636309708397
Brooklyn,Private room in apartment,Private room,5,1.0,Yes,Yes,32.45659314132874,94.02576607692455
Brooklyn,Private room in apartment,Private room,5,2.0,Yes,Yes,155.72384065783356,169.44640402369396
Brooklyn,Private room in apartment,Private room,5,3.0,Yes,Yes,258.3467031366162,307.3807678392482
Brooklyn,Private room in apartment,Private room,6,1.0,Yes,No,30.710335928892167,30.710335928892167
Brooklyn,Private room in apartment,Private room,6,1.0,Yes,Yes,88.944180852711,96.52661354047906
Brooklyn,Private room in apartment,Private room,6,2.0,Yes,Yes,153.95569917039307,170.84600438673263
Brooklyn,Private room in apartment,Private room,6,3.0,Yes,Yes,188.06591586445995,252.741703472986
Brooklyn,Private room in apartment,Private room,7,3.0,Yes,Yes,178.9367592156431,178.9367592156431
Brooklyn,Private room in apartment,Private room,8,1.0,Yes,Yes,105.43029692059288,105.43029692059288
Brooklyn,Private room in apartment,Private room,8,2.0,Yes,Yes,101.449729092526,101.449729092526
Brooklyn,Private room in apartment,Private room,8,3.0,Yes,Yes,148.3280662151448,148.3280662151448
Brooklyn,Private room in apartment,Private room,9,2.0,Yes,Yes,94.15099709019007,94.15099709019007
Brooklyn,Private room in apartment,Private room,10,1.0,Yes,Yes,712.7812717431462,712.7812717431462
Brooklyn,Private room in apartment,Private room,10,2.0,Yes,Yes,204.6837341795496,204.6837341795496
Brooklyn,Private room in bed and breakfast,Private room,1,1.0,Yes,No,61.601260245887495,61.601260245887495
Brooklyn,Private room in bed and breakfast,Private room,1,1.0,Yes,Yes,39.763463497927695,39.763463497927695
Brooklyn,Private room in bungalow,Private room,1,1.0,Yes,Yes,58.78177844965634,63.151656763056806
Brooklyn,Private room in condominium,Private room,1,1.0,Yes,No,126.65540680642998,126.65540680642998
Brooklyn,Private room in condominium,Private room,1,1.0,Yes,Yes,49.88035949052386,60.252023867955046
Brooklyn,Private room in condominium,Private room,1,2.0,Yes,Yes,75.78126490639423,75.78126490639423
Brooklyn,Private room in condominium,Private room,1,3.0,Yes,Yes,85.29897416016391,85.29897416016391
Brooklyn,Private room in condominium,Private room,2,1.0,Yes,No,52.45191244766703,55.21280315277529
Brooklyn,Private room in condominium,Private room,2,1.0,Yes,Yes,62.07780774407631,84.93569858606176
Brooklyn,Private room in condominium,Private room,3,1.0,Yes,Yes,89.28235062174248,117.2712788107392
Brooklyn,Private room in condominium,Private room,4,1.0,Yes,Yes,95.47994384934805,95.47994384934805
Brooklyn,Private room in condominium,Private room,5,1.0,Yes,Yes,175.37762107170118,182.08749925204344
Brooklyn,Private room in guest suite,Private room,1,1.0,Yes,Yes,34.95969390749756,34.95969390749756
Brooklyn,Private room in guest suite,Private room,2,1.0,Yes,No,53.49352927033165,53.49352927033165
Brooklyn,Private room in guest suite,Private room,2,1.0,Yes,Yes,66.43262032897114,83.83672724752947
Brooklyn,Private room in guest suite,Private room,2,2.0,Yes,Yes,151.21217674229166,152.26342576942383
Brooklyn,Private room in guest suite,Private room,3,1.0,Yes,Yes,70.59512384601682,77.98912416790802
Brooklyn,Private room in guest suite,Private room,4,1.0,Yes,No,39.015177656606895,39.015177656606895
Brooklyn,Private room in guest suite,Private room,4,1.0,Yes,Yes,43.05164686397619,43.05164686397619
Brooklyn,Private room in guest suite,Private room,4,2.0,Yes,Yes,150.02398494676362,166.33123361656544
Brooklyn,Private room in guesthouse,Private room,2,1.0,Yes,Yes,102.47133670985896,102.47133670985896
Brooklyn,Private room in hostel,Private room,3,1.0,Yes,Yes,85.39000543789864,85.39000543789864
Brooklyn,Private room in house,Private room,1,1.0,Yes,No,44.727983006389465,69.98983467853428
Brooklyn,Private room in house,Private room,1,1.0,Yes,Yes,47.68655732914065,53.75254978440492
Brooklyn,Private room in house,Private room,1,2.0,Yes,No,71.87005098092104,74.8629563158012
Brooklyn,Private room in house,Private room,2,1.0,No,No,88.50928779107262,88.50928779107262
Brooklyn,Private room in house,Private room,2,1.0,Yes,No,39.843887162758975,50.050222359347245
Brooklyn,Private room in house,Private room,2,1.0,Yes,Yes,51.79295220443862,68.15416854722125
Brooklyn,Private room in house,Private room,2,2.0,Yes,Yes,77.19618039288412,93.22987848041564
Brooklyn,Private room in house,Private room,2,7.0,Yes,Yes,46.27227294434156,46.27227294434156
Brooklyn,Private room in house,Private room,3,1.0,Yes,No,64.55044095487372,68.88349720822984
Brooklyn,Private room in house,Private room,3,1.0,Yes,Yes,64.5116788830148,67.74546831426974
Brooklyn,Private room in house,Private room,4,1.0,Yes,No,46.43818629838419,47.93998844810828
Brooklyn,Private room in house,Private room,4,1.0,Yes,Yes,75.1291340367701,82.40220056639447
Brooklyn,Private room in house,Private room,4,2.0,Yes,No,209.5851983731504,209.5851983731504
Brooklyn,Private room in house,Private room,4,2.0,Yes,Yes,95.47758960101012,120.15937566732882
Brooklyn,Private room in house,Private room,5,1.0,Yes,Yes,97.79487008331104,158.3448870172024
Brooklyn,Private room in house,Private room,6,4.0,Yes,Yes,115.61336295643348,115.61336295643348
Brooklyn,Private room in house,Private room,7,1.0,Yes,Yes,305.8602964876208,305.8602964876208
Brooklyn,Private room in house,Private room,8,3.0,Yes,Yes,396.79180120523256,396.79180120523256
Brooklyn,Private room in house,Private room,16,5.0,Yes,Yes,396.5673436778274,396.5673436778274
Brooklyn,Private room in house,Private room,16,8.0,Yes,Yes,643.6915614607661,643.6915614607661
Brooklyn,Private room in loft,Private room,1,1.0,No,No,37.18556381839774,37.18556381839774
Brooklyn,Private room in loft,Private room,1,1.0,Yes,No,52.706512303027935,61.611014577877455
Brooklyn,Private room in loft,Private room,1,1.0,Yes,Yes,50.62563194351399,60.42289770969795
Brooklyn,Private room in loft,Private room,1,2.0,Yes,Yes,68.14034247016626,68.14034247016626
Brooklyn,Private room in loft,Private room,2,1.0,Yes,No,76.06149559655546,98.36452818275735
Brooklyn,Private room in loft,Private room,2,1.0,Yes,Yes,73.16997025610986,94.22075376679838
Brooklyn,Private room in loft,Private room,2,2.0,Yes,Yes,81.98396036842792,88.20860396249465
Brooklyn,Private room in loft,Private room,3,1.0,Yes,Yes,80.64937380375528,110.60680468109292
Brooklyn,Private room in loft,Private room,3,2.0,Yes,Yes,165.70837969762914,165.70837969762914
Brooklyn,Private room in loft,Private room,4,1.0,Yes,Yes,55.73303455688558,67.2299105070246
Brooklyn,Private room in loft,Private room,4,2.0,Yes,Yes,254.1392615993401,254.1392615993401
Brooklyn,Private room in serviced apartment,Private room,2,1.0,Yes,Yes,125.50762193832132,136.98966096162306
Brooklyn,Private room in serviced apartment,Private room,15,2.0,Yes,Yes,325.9971505485372,334.69524003340746
Brooklyn,Private room in tiny house,Private room,6,1.0,Yes,Yes,91.53003076156426,91.53003076156426
Brooklyn,Private room in townhouse,Private room,1,1.0,Yes,No,35.95363289318222,39.58243342982122
Brooklyn,Private room in townhouse,Private room,1,1.0,Yes,Yes,40.68252596867386,61.53801276577932
Brooklyn,Private room in townhouse,Private room,1,3.0,Yes,Yes,32.50777960926583,32.50777960926583
Brooklyn,Private room in townhouse,Private room,2,1.0,Yes,No,37.3974615532979,53.62309228295995
Brooklyn,Private room in townhouse,Private room,2,1.0,Yes,Yes,58.43274767816485,74.44614893077602
Brooklyn,Private room in townhouse,Private room,2,2.0,Yes,Yes,63.5542762331055,63.5542762331055
Brooklyn,Private room in townhouse,Private room,3,1.0,Yes,No,98.00818847153548,98.00818847153548
Brooklyn,Private room in townhouse,Private room,3,1.0,Yes,Yes,98.06394580726328,99.87018221607158
Brooklyn,Private room in townhouse,Private room,4,1.0,Yes,No,58.87024262308533,58.87024262308533
Brooklyn,Private room in townhouse,Private room,4,1.0,Yes,Yes,88.77297283934827,93.17412760586387
Brooklyn,Private room in townhouse,Private room,4,2.0,Yes,Yes,130.55327415826864,140.176542694772
Brooklyn,Private room in townhouse,Private room,5,1.0,Yes,Yes,36.182013795914855,36.182013795914855
Brooklyn,Private room in townhouse,Private room,6,1.0,Yes,Yes,31.64297030007812,31.64297030007812
Brooklyn,Private room in townhouse,Private room,6,3.0,Yes,No,303.5784602824338,303.5784602824338
Brooklyn,Private room in townhouse,Private room,16,4.0,Yes,Yes,1145.5191048717084,1145.5191048717084
Brooklyn,Room in aparthotel,Private room,2,1.0,Yes,Yes,70.90456083712175,70.90456083712175
Brooklyn,Room in boutique hotel,Hotel room,2,1.0,Yes,Yes,88.93373020758509,177.9116677749569
Brooklyn,Room in boutique hotel,Hotel room,4,1.0,Yes,Yes,329.2456110082009,329.2456110082009
Brooklyn,Room in boutique hotel,Private room,2,1.0,Yes,Yes,147.85856708072745,156.47352306231517
Brooklyn,Room in boutique hotel,Private room,4,1.0,Yes,Yes,284.062604750593,319.45916274558726
Brooklyn,Room in boutique hotel,Private room,6,2.0,Yes,Yes,610.6395915759822,610.6997826077875
Brooklyn,Room in boutique hotel,Private room,8,3.0,Yes,Yes,145.0592331924269,145.0592331924269
Brooklyn,Room in hotel,Private room,2,1.0,Yes,Yes,159.67694409896006,186.5305254587327
Brooklyn,Shared room in apartment,Shared room,1,1.0,Yes,No,25.87248906391573,27.70676665827739
Brooklyn,Shared room in apartment,Shared room,1,1.0,Yes,Yes,24.67565663230475,32.92712959857481
Brooklyn,Shared room in apartment,Shared room,2,1.0,Yes,No,27.997283956920448,27.997283956920448
Brooklyn,Shared room in apartment,Shared room,2,1.0,Yes,Yes,32.77444951132218,60.62711985375213
Brooklyn,Shared room in apartment,Shared room,3,1.0,Yes,Yes,28.83933050430355,28.885835713359672
Brooklyn,Shared room in apartment,Shared room,4,1.0,Yes,Yes,33.15281465040502,56.06235159691154
Brooklyn,Shared room in apartment,Shared room,5,1.0,Yes,Yes,237.4741038480259,237.4741038480259
Brooklyn,Shared room in apartment,Shared room,6,1.0,Yes,Yes,32.10498827864205,32.10498827864205
Brooklyn,Shared room in condominium,Shared room,3,1.0,Yes,Yes,52.32817704630973,52.32817704630973
Brooklyn,Shared room in guest suite,Shared room,1,1.0,No,No,74.23885234363668,74.23885234363668
Brooklyn,Shared room in hostel,Shared room,1,1.0,No,No,40.28247955075198,40.28247955075198
Brooklyn,Shared room in house,Shared room,1,1.0,Yes,No,29.556331130677457,29.556331130677457
Brooklyn,Shared room in house,Shared room,1,1.0,Yes,Yes,29.646840510636064,29.646840510636064
Brooklyn,Shared room in house,Shared room,2,1.0,Yes,Yes,35.101830787268945,37.26990561562195
Brooklyn,Shared room in house,Shared room,3,1.0,Yes,Yes,29.178708428650936,30.045960197773503
Brooklyn,Shared room in loft,Shared room,1,1.0,Yes,Yes,35.01739486173424,38.518486127763055
Brooklyn,Shared room in townhouse,Shared room,1,1.0,Yes,No,20.174201181807454,20.174201181807454
Brooklyn,Shared room in townhouse,Shared room,2,1.0,Yes,No,58.85825375183571,58.85825375183571
Brooklyn,Shared room in townhouse,Shared room,2,1.0,Yes,Yes,58.85825375183571,58.85825375183571
Brooklyn,Tiny house,Entire place,2,2.0,Yes,Yes,113.98488096564186,113.98488096564186
Brooklyn,Tiny house,Entire place,3,1.0,Yes,Yes,140.2734473559486,140.2734473559486
Brooklyn,Tiny house,Entire place,4,2.0,Yes,Yes,129.22068498661707,129.22068498661707
Manhattan,Camper/RV,Entire place,2,1.0,No,No,76.79421807163656,76.79421807163656
Manhattan,Camper/RV,Entire place,3,1.0,No,No,73.0257214125127,73.0257214125127
Manhattan,Camper/RV,Entire place,3,1.0,Yes,No,71.21234553245336,72.1410983321644
Manhattan,Entire apartment,Entire place,1,1.0,Yes,No,101.0668164455184,107.27915922006476
Manhattan,Entire apartment,Entire place,1,1.0,Yes,Yes,96.87129586874391,123.32254361384128
Manhattan,Entire apartment,Entire place,1,2.0,Yes,Yes,125.23081150020764,125.23081150020764
Manhattan,Entire apartment,Entire place,2,1.0,No,No,98.94575295918006,98.94575295918006
Manhattan,Entire apartment,Entire place,2,1.0,No,Yes,176.43371175200892,181.54351732842696
Manhattan,Entire apartment,Entire place,2,1.0,Yes,No,99.43746631702312,163.16794320733243
Manhattan,Entire apartment,Entire place,2,1.0,Yes,Yes,120.7109755047028,174.69749072783512
Manhattan,Entire apartment,Entire place,2,2.0,Yes,No,80.17877633049271,80.17877633049271
Manhattan,Entire apartment,Entire place,2,2.0,Yes,Yes,155.29245124699477,196.1395449955548
Manhattan,Entire apartment,Entire place,2,5.0,Yes,Yes,80.41185348740123,80.41185348740123
Manhattan,Entire apartment,Entire place,2,21.0,Yes,Yes,199.7101053890956,199.7101053890956
Manhattan,Entire apartment,Entire place,3,1.0,No,Yes,99.74279769799476,99.74279769799476
Manhattan,Entire apartment,Entire place,3,1.0,Yes,No,136.03582155168692,170.8644477301667
Manhattan,Entire apartment,Entire place,3,1.0,Yes,Yes,122.36219153652334,159.9415902609658
Manhattan,Entire apartment,Entire place,3,2.0,No,No,84.05769191152929,84.05769191152929
Manhattan,Entire apartment,Entire place,3,2.0,No,Yes,95.29975793791424,95.29975793791424
Manhattan,Entire apartment,Entire place,3,2.0,Yes,No,68.9719930341995,68.9719930341995
Manhattan,Entire apartment,Entire place,3,2.0,Yes,Yes,123.415814766105,171.973885733817
Manhattan,Entire apartment,Entire place,4,1.0,No,Yes,206.57687836580263,206.57687836580263
Manhattan,Entire apartment,Entire place,4,1.0,Yes,No,97.7123742305637,198.0040421348941
Manhattan,Entire apartment,Entire place,4,1.0,Yes,Yes,126.53408148853076,173.246022289711
Manhattan,Entire apartment,Entire place,4,2.0,No,No,359.6372226335,359.6372226335
Manhattan,Entire apartment,Entire place,4,2.0,Yes,No,116.42656488846944,144.59947009740898
Manhattan,Entire apartment,Entire place,4,2.0,Yes,Yes,162.99719321996943,251.3769712963635
Manhattan,Entire apartment,Entire place,4,3.0,Yes,Yes,185.29735616782745,341.1455008768362
Manhattan,Entire apartment,Entire place,4,4.0,Yes,Yes,298.3860105004675,298.3860105004675
Manhattan,Entire apartment,Entire place,5,1.0,Yes,No,98.51513646083173,98.51513646083173
Manhattan,Entire apartment,Entire place,5,1.0,Yes,Yes,120.733846047097,170.64111212256904
Manhattan,Entire apartment,Entire place,5,2.0,Yes,No,152.46515066597397,231.0364053761235
Manhattan,Entire apartment,Entire place,5,2.0,Yes,Yes,150.12680197787466,215.53398830596905
Manhattan,Entire apartment,Entire place,5,3.0,Yes,Yes,195.20770073437225,317.60246446789256
Manhattan,Entire apartment,Entire place,5,6.0,Yes,Yes,57.456770353402696,57.456770353402696
Manhattan,Entire apartment,Entire place,6,1.0,Yes,Yes,109.28957601588918,167.12203107733427
Manhattan,Entire apartment,Entire place,6,2.0,No,Yes,96.33670415494252,447.6804122043771
Manhattan,Entire apartment,Entire place,6,2.0,Yes,No,127.9943518697786,254.47121289342908
Manhattan,Entire apartment,Entire place,6,2.0,Yes,Yes,189.1976379207609,277.079717213109
Manhattan,Entire apartment,Entire place,6,3.0,No,No,194.2275306578728,194.2275306578728
Manhattan,Entire apartment,Entire place,6,3.0,Yes,Yes,194.44756081590293,409.2360070212728
Manhattan,Entire apartment,Entire place,7,1.0,Yes,Yes,242.56122489279025,249.09199783624123
Manhattan,Entire apartment,Entire place,7,2.0,Yes,No,220.84232935053532,220.84232935053532
Manhattan,Entire apartment,Entire place,7,2.0,Yes,Yes,229.9745024188468,288.9362787006178
Manhattan,Entire apartment,Entire place,7,3.0,Yes,Yes,242.83587899243344,310.6696444896917
Manhattan,Entire apartment,Entire place,7,5.0,Yes,Yes,1507.8340127904576,1507.8340127904576
Manhattan,Entire apartment,Entire place,8,1.0,Yes,Yes,125.51849084889804,128.14585542335055
Manhattan,Entire apartment,Entire place,8,2.0,Yes,No,227.2578690917757,227.2578690917757
Manhattan,Entire apartment,Entire place,8,2.0,Yes,Yes,279.0648852291749,280.7455300025018
Manhattan,Entire apartment,Entire place,8,3.0,Yes,Yes,243.91687344074612,350.01756224193747
Manhattan,Entire apartment,Entire place,8,4.0,Yes,Yes,296.9920425686911,575.6851001595443
Manhattan,Entire apartment,Entire place,9,1.0,Yes,Yes,247.00568620005615,247.00568620005615
Manhattan,Entire apartment,Entire place,9,2.0,Yes,Yes,332.5745534316598,333.8396125932958
Manhattan,Entire apartment,Entire place,9,4.0,Yes,Yes,237.11560759057497,250.2583018297892
Manhattan,Entire apartment,Entire place,10,1.0,Yes,Yes,132.97686098859148,132.97686098859148
Manhattan,Entire apartment,Entire place,10,2.0,Yes,Yes,387.6384141925615,387.6384141925615
Manhattan,Entire apartment,Entire place,10,3.0,Yes,Yes,499.3510037270085,599.5505051197902
Manhattan,Entire apartment,Entire place,10,4.0,Yes,Yes,609.2588929709269,835.4338605562723
Manhattan,Entire apartment,Entire place,10,5.0,Yes,Yes,1637.539863691733,2145.7197001530303
Manhattan,Entire apartment,Entire place,11,4.0,Yes,Yes,315.0847542809014,315.0847542809014
Manhattan,Entire apartment,Entire place,11,5.0,Yes,Yes,524.686230495598,539.5241538329724
Manhattan,Entire apartment,Entire place,12,3.0,Yes,Yes,605.6808921690996,743.1633741720832
Manhattan,Entire apartment,Entire place,12,4.0,Yes,Yes,336.8139438934568,343.17322153561133
Manhattan,Entire apartment,Entire place,12,6.0,Yes,Yes,1153.8359695730248,1153.8359695730248
Manhattan,Entire apartment,Entire place,13,5.0,Yes,Yes,559.9024272011319,559.9024272011319
